Symbol,Name,Start,End,Return,WorthNow
0P0000714C.TO,Mawer Tax Effective Balanced Fund Class A,18.222558975219727,41.47520065307617,1.276036022683585,227603.60226835852
0P0000714D.TO,Mawer Balanced Fund Class A,14.399947166442873,33.879199981689446,1.3527308531131514,235273.08531131514
0P0000715P.TO,London Life Dividend (GWLIM),23.336299896240234,38.542701721191406,0.6516200894127655,165162.00894127655
0P0000716B.TO,Mawer US Equity A,16.018959045410153,69.41490173339844,3.3332966603274765,433329.6660327477
0P00007172.TO,RBC Canadian Short-Term Income Fund A,10.760088920593262,10.877099990844727,0.010874544914542712,101087.45449145426
0P0000718Q.TO,Mackenzie Ivy Global Balanced Fund - A,5.979574680328369,11.724100112915039,0.9606913099496917,196069.13099496916
0P0000719G.TO,BMO Canadian Equity A,20.781147003173828,31.87430000305176,0.533808504322871,153380.85043228712
0P000071B9.TO,Fidelity NorthStar Sr A,12.375370979309082,30.01309967041016,1.425228279668574,242522.8279668574
0P000071BD.TO,Mackenzie US Mid Cap Growth Class - A,17.9215145111084,47.1244010925293,1.6294876509080691,262948.7650908069
0P000071C8.TO,Scotia Canadian Dividend Fund Series A,33.598426818847656,69.37020111083984,1.06468598916439,206468.59891643902
0P000071CI.TO,Mackenzie Ivy Foreign Equity Fund - A,27.05075645446777,50.94509887695313,0.8833151288284551,188331.5128828455
0P000071CL.TO,HSBC Mortgage Fund Investor Series,11.317136764526367,11.666500091552734,0.030870292927929317,103087.02929279294
0P000071H9.TO,Epoch Global Equity Fund - I Series,11.08509349822998,24.93000030517578,1.2489661732809467,224896.61732809467
0P000071HD.TO,TD Science & Technology - I,14.279999732971193,135.25,8.47128869251449,947128.869251449
0P000071HI.TO,Mackenzie Canadian Growth Fund - A,18.46137809753418,38.94319915771485,1.1094416111284973,210944.16111284975
0P000071HL.TO,AGF Fixed Income Plus Fund,10.862957000732422,12.909600257873535,0.18840572203343167,118840.57220334317
0P000071JH.TO,Fidelity Canadian Money Market Series A,9.86596965789795,10.0,0.013585115984494866,101358.51159844949
0P000071LP.TO,Mackenzie Ivy Global Balanced Fund - T8,6.894912242889402,6.993500232696532,0.014298657667297026,101429.8657667297
0P000071LQ.TO,TD Monthly Income - A,13.659383773803713,20.38999938964844,0.4927466514816621,149274.6651481662
0P000071N2.TO,TD Science & Technology - A,3.2832999229431152,31.17609977722168,8.495355437792522,949535.5437792522
0P000071N5.TO,TD Health Sciences - A,7.691299915313723,51.22489929199219,5.660109455620255,666010.9455620254
0P000071N7.TO,Epoch Global Equity Fund - A Series,6.242692470550537,14.173100471496582,1.2703505800353272,227035.0580035327
0P000071NA.TO,TD Glbl Entertainment & Comm - A,10.625300407409668,74.2042007446289,5.983727320583031,698372.7320583031
0P000071NF.TO,TD Canadian Equity - A,9.39554214477539,15.450300216674805,0.6444288130053574,164442.88130053572
0P000071PS.TO,CI Black Creek Global Leaders Fund Class D,6.129918575286865,14.692999839782715,1.3969323016815307,239693.2301681531
0P000071R9.TO,London Life Moderate Profile (PSG),15.188599586486815,21.837099075317386,0.4377295912617048,143772.95912617046
0P000071RA.TO,London Life Conservative Profile (PSG),15.171099662780762,20.84000015258789,0.37366444198601073,137366.44419860106
0P000071RE.TO,London Life Balanced Profile (PSG),13.962599754333494,22.361400604248047,0.601521278106383,160152.1278106383
0P000071SG.TO,CI Portfolio Series Balanced,19.2249698638916,29.12579917907715,0.514998430961461,151499.8430961461
0P000071SJ.TO,Fidelity Canadian Balanced Series A,17.34067726135254,25.29850006103516,0.4589107264811597,145891.07264811595
0P000071UV.TO,Manulife Monthly High Income GIFe 1,19.430700302124023,37.97370147705078,0.9543146096952445,195431.46096952446
0P000071V6.TO,Manulife Dividend Income Plus Fund Series Adv,6.167533874511719,9.558600425720217,0.5498253629741057,154982.53629741058
0P000071VK.TO,MDPIM US Equity Pool,4.8507046699523935,16.729999542236328,2.4489833293438834,344898.33293438837
0P000071YR.TO,Capital Group Global Equity Fund (Canada) Series A,12.114304542541506,42.845401763916016,2.5367611581380403,353676.11581380403
0P000071ZC.TO,Mackenzie Canadian Growth Balanced Fund - T8,8.656018257141112,6.517099857330322,-0.24710188175102415,75289.81182489758
0P000071ZD.TO,Mackenzie US Mid Cap Growth Class - M,16.230178833007812,55.25719833374024,2.4045957781661644,340459.57781661645
0P0000720M.TO,TD Dividend Growth - A,16.672979354858402,29.76460075378418,0.7851998806146762,178519.98806146762
0P0000721K.TO,CIBC Managed Income Plus Portfolio,9.544700622558594,13.182299613952635,0.38111190023044755,138111.19002304474
0P0000723X.TO,Capital Group Global Equity Fund (Canada) Series D,12.053580284118652,45.16339874267578,2.746886624398345,374688.6624398345
0P0000724F.TO,RBC Managed Payout Solution-Enhanced Plus A,6.783607006072997,5.956500053405763,-0.12192730975228523,87807.26902477148
0P0000725F.TO,Manulife Fundamental Income Fund Series Adv,11.976994514465332,11.055800437927246,-0.07691362598734638,92308.63740126535
0P0000725G.TO,Scotia Partners Growth Portfolio,12.887290000915527,24.966100692749023,0.9372653747200074,193726.53747200075
0P0000728C.TO,AGFiQ Dividend Income Fund,11.206585884094238,16.033100128173828,0.4306855177837856,143068.55177837855
0P0000729E.TO,CI Signature Income & Growth,4.251840114593507,4.464300155639648,0.04996896292429231,104996.89629242923
0P0000729R.TO,Quadrus Mackenzie US Mid Cap Growth Cl Q,14.978925704956055,46.66799926757813,2.1155771907018113,311557.71907018113
0P000072CR.TO,CIBC Managed Income Portfolio,9.714123725891113,12.136799812316895,0.2493972853123754,124939.72853123753
0P000072CS.TO,Counsel Balanced Portfolio Series A,10.853811264038086,16.521299362182614,0.5221657130636319,152216.57130636318
0P000072CX.TO,Scotia Selected Balanced Income Porfolio Series A,10.655813217163086,15.04640007019043,0.41203676937162537,141203.67693716253
0P000072DV.TO,Compass Balanced Growth Portfolio,11.829524993896484,24.85639953613281,1.1012170437069637,210121.70437069636
0P000072F7.TO,TD Mgd Aggressive Growth Port A,8.587963104248049,17.322700500488278,1.01709069894811,201709.06989481102
0P000072FP.TO,CIBC Managed Balanced Growth Port,9.078717231750488,16.521400451660153,0.8197945844023852,181979.4584402385
0P000072GP.TO,TD Mgd Inc & Mod Growth Port A,9.366253852844238,14.859999656677244,0.5865467549936977,158654.67549936977
0P000072H7.TO,Compass Balanced Portfolio,11.949577331542967,22.7317008972168,0.9023016686299491,190230.16686299493
0P000072KE.TO,iA Diversified Ecoflex,28.782699584960927,44.93730163574219,0.5612608366736421,156126.08366736423
0P000072KJ.TO,RBC Canadian Dividend Fund A,39.69797134399414,71.04669952392578,0.7896808607242434,178968.08607242434
0P000072L7.TO,Scotia Selected Balanced Growth Portfolio Series A,11.128192901611328,18.495899200439453,0.6620757174115218,166207.5717411522
0P000072LW.TO,Manulife Fundamental Income Fund Series L,13.762931823730467,15.84939956665039,0.15160052884388864,115160.05288438886
0P000072O2.TO,TD Mgd Balanced Growth Port A,9.218765258789062,16.469999313354492,0.7865732395834885,178657.32395834883
0P000072QB.TO,Manulife Monthly High Income GIF 1,19.420000076293945,37.96500015258789,0.9549433575405535,195494.33575405536
0P000072RZ.TO,Compass Conservative Balanced Portfolio,11.60071086883545,18.67609977722168,0.6099099433116465,160990.99433116466
0P000072SQ.TO,Manulife Monthly High Income Fund Series Adv,11.681394577026367,10.813599586486816,-0.07428864634418145,92571.13536558185
0P000072T7.TO,London Life Balanced (BG),14.888500213623047,28.122600555419922,0.8888806899225223,188888.06899225223
0P000072U4.TO,Beutel Goodman Balanced Class D,14.031505584716795,20.812599182128906,0.48327626400962426,148327.6264009624
0P000072UA.TO,Invesco Global Companies Fund Series A,24.555866241455078,62.39799880981445,1.5410628236960542,254106.2823696054
0P000072UC.TO,Beutel Goodman Canadian Equity Class D,20.488569259643555,36.4656982421875,0.7798069635840401,177980.696358404
0P000072UJ.TO,Invesco Income Growth Fund Series A,10.073400497436523,17.124000549316403,0.6999225389354979,169992.2538935498
0P000072WJ.TO,Fidelity Canadian Opportunities Sr A,17.418445587158207,27.831499099731445,0.5978176101000819,159781.7610100082
0P000072Y6.TO,Sentry Canadian Income Fund A,12.44049072265625,17.449199676513672,0.4026134551698761,140261.3455169876
0P000072YM.TO,Compass Conservative Portfolio,10.475841522216797,14.867300033569336,0.419198639272968,141919.8639272968
0P000072Z2.TO,TD Income Advantage Portfolio - A,9.991414070129396,11.460000038146973,0.14698479691759558,114698.47969175957
0P00007319.TO,IG Mackenzie Mutual of Canada B,16.017446517944336,20.368099212646484,0.27161961738583706,127161.96173858369
0P0000731T.TO,IG Core Portfolio Balanced Growth B,8.920381546020508,13.065799713134766,0.4647131006367749,146471.3100636775
0P0000731T.TO,IG Core Portfolio Balanced Growth B,8.920381546020508,13.065799713134766,0.4647131006367749,146471.3100636775
0P0000732K.TO,RBC Managed Payout Solution A,8.544352531433105,8.732799530029299,0.02205515255871422,102205.51525587143
0P0000732K.TO,RBC Managed Payout Solution A,8.544352531433105,8.732799530029299,0.02205515255871422,102205.51525587143
0P0000733O.TO,Fidelity Monthly Income Series A,11.494295120239258,17.512199401855472,0.5235557481919735,152355.57481919735
0P0000734E.TO,IG Mackenzie Dividend Fund A,18.940229415893555,23.72800064086914,0.2527831696145118,125278.31696145117
0P0000734K.TO,Manulife Fundamental Income Fund Series E,13.149025917053224,13.668700218200685,0.039521885835929894,103952.18858359299
0P00007369.TO,IG Mackenzie Dividend Fund B,18.77558708190918,23.41710090637207,0.24721005016855763,124721.00501685576
0P0000737Y.TO,Dynamic Power Global Growth Class,5.39284086227417,26.96629905700684,4.0003884308269955,500038.8430826996
0P0000738B.TO,IG Core Portfolio Balanced C,8.478067398071289,11.753600120544435,0.3863537016960152,138635.37016960152
0P0000738C.TO,IG Core Portfolio Income Balanced C,8.59532642364502,11.914299964904785,0.3861369979073219,138613.69979073218
0P0000738F.TO,IG Core Portfolio Balanced Growth C,8.877344131469727,12.910300254821776,0.4542975988793121,145429.7598879312
0P0000738F.TO,IG Core Portfolio Balanced Growth C,8.877344131469727,12.910300254821776,0.4542975988793121,145429.7598879312
0P0000738U.TO,RBC Global Dividend Growth Fund A,7.731053352355957,20.60740089416504,1.6655359826077454,266553.59826077457
0P0000739S.TO,DFA Five-Year Global Fixed Income A,9.622109413146973,9.8100004196167,0.019527007894236323,101952.70078942362
0P000073B6.TO,TD Dividend Income - I,23.64471244812012,38.650001525878906,0.6346149952418553,163461.49952418552
0P000073D7.TO,RBC Managed Payout Solution-Enhanced A,8.058697700500487,8.018899917602539,-0.004938488125131657,99506.15118748683
0P000073DA.TO,DFA Canadian Core Equity A,13.257490158081055,17.989999771118164,0.3569687442047562,135696.87442047562
0P000073GF.TO,Quadrus Mackenzie US All Cap Growth Fund Q,6.525199890136719,33.54700088500977,4.141145321190595,514114.53211905947
0P000073GI.TO,Quadrus Mackenzie Canadian Large Cap Dividend Q,15.21832275390625,22.66869926452637,0.48956620457453187,148956.6204574532
0P000073IQ.TO,TD Income Advantage Portfolio - I,9.954715728759766,11.359999656677244,0.14116766025347463,114116.76602534746
0P000073J3.TO,IG Mackenzie Pan Asian Equity Fund B,9.344901084899902,17.015499114990234,0.8208324475991492,182083.2447599149
0P000073JH.TO,IG Mackenzie Pan Asian Equity Fund A,8.822978973388672,17.276100158691403,0.9580801689314364,195808.01689314365
0P000073KG.TO,TD Dividend Income - A,11.806567192077635,19.290000915527344,0.6338365421298067,163383.65421298068
0P000073KX.TO,Investors Income Plus Portfolio B,7.022639274597168,8.017399787902832,0.14165052117997695,114165.05211799771
0P000073L2.TO,IG Core Portfolio Income Balanced B,8.62784481048584,12.029800415039062,0.3942995822570499,139429.958225705
0P000073LA.TO,Investors Income Plus Portfolio A,7.0480103492736825,8.06309986114502,0.14402497464776634,114402.49746477664
0P000073LD.TO,IG Core Portfolio Income Balanced A,8.709092140197754,12.111300468444824,0.3906501703597567,139065.01703597567
0P000073OP.TO,"Phillips, Hager & North Overseas Equity Fund D",8.682336807250978,19.13680076599121,1.204107165021435,220410.71650214354
0P000073PY.TO,Manulife Monthly High Income GIFe 2,21.7637996673584,44.56079864501953,1.0474732963036937,204747.32963036938
0P000073PZ.TO,Manulife Monthly High Income GIF 2,21.7637996673584,44.56079864501953,1.0474732963036937,204747.32963036938
0P000073QU.TO,IG Mackenzie Pan Asian Equity Fund C DSC,9.32342529296875,16.578699111938473,0.7781768600045821,177817.6860004582
0P000073T6.TO,Capital Group Global Equity Fund (Canada) Series I,11.761995315551758,47.62009811401367,3.0486411392334247,404864.1139233425
0P000073U4.TO,IG Core Portfolio Balanced B,8.644526481628418,12.008299827575685,0.38912175850187397,138912.1758501874
0P000073UB.TO,IG Mackenzie Mutual of Canada A,13.177362442016602,20.62360000610352,0.5650779962114619,156507.79962114617
0P000073UF.TO,IG Core Portfolio Balanced A,8.701217651367188,12.121700286865234,0.39310390482653884,139310.3904826539
0P000073WF.TO,IG Core Portfolio Balanced Growth A,8.931230545043945,13.195500373840332,0.47745602437311224,147745.60243731123
0P000073WF.TO,IG Core Portfolio Balanced Growth A,8.931230545043945,13.195500373840332,0.47745602437311224,147745.60243731123
0P000073WM.TO,CI Cambridge Canadian Dividend Fund Class D,11.90523624420166,22.61870002746582,0.8998951019121572,189989.51019121573
0P0000748N.TO,Fidelity Canadian Balanced Series O,16.63692855834961,25.31130027770996,0.5213926169687689,152139.2616968769
0P0000748O.TO,Fidelity Canadian Disciplined Equity Fund O,23.20915031433105,56.7417984008789,1.4448029174873458,244480.29174873457
0P000074CA.TO,"Phillips, Hager & North Balanced Pension Trust O",14.412840843200685,23.185400009155273,0.6086627377206539,160866.27377206538
0P000074GU.TO,SEI Canadian Fixed Income Class O,10.584579467773438,12.6628999710083,0.1963536208087119,119635.3620808712
0P000074KQ.TO,Fidelity True North Series O,26.114213943481445,55.92359924316406,1.1415003861191675,214150.03861191674
0P000074KR.TO,Fidelity Small Cap America Series O,20.17561149597168,103.06500244140624,4.108395473514371,510839.54735143704
0P000074KV.TO,Fidelity US Focused Stock Fund Series O,18.79472541809082,111.1449966430664,4.913627050708814,591362.7050708814
0P000074L4.TO,Fidelity Canadian Money Market Series O,9.694117546081543,10.0,0.03155340880326933,103155.34088032694
0P000074L5.TO,Fidelity Canadian Growth Company Series O,23.768688201904297,100.91999816894531,3.245922085042111,424592.20850421104
0P000074L7.TO,Fidelity Canadian Asset Allocation Fund O,21.303863525390625,31.43899917602539,0.47574167185944405,147574.16718594442
0P000074L9.TO,Fidelity Canadian Large Cap Series O,23.24134063720703,49.9551010131836,1.1494070326223156,214940.70326223155
0P000074M6.TO,TD EMERALD INTERNATIONAL EQUITY INDEX,9.864494323730467,17.860000610351562,0.8105338220314801,181053.382203148
0P000074P9.TO,Fidelity NorthStar Sr B,12.3882474899292,30.59049987792969,1.4693161726707253,246931.61726707252
0P000074PC.TO,Fidelity Canadian Large Cap Sr B,22.761850357055664,43.706298828125,0.9201557932471437,192015.57932471437
0P000074QV.TO,Fidelity Canadian Opportunities Sr B,17.454841613769528,28.09079933166504,0.6093414052812239,160934.14052812237
0P000074QW.TO,Fidelity Canadian Balanced Series B,17.278717041015625,25.307300567626953,0.4646516004373098,146465.16004373098
0P000074R6.TO,Fidelity Canadian Growth Company Sr B,22.24419403076172,82.71649932861328,2.7185658070696475,371856.58070696477
0P000074R9.TO,Fidelity Canadian Asset Allocation Fund B,23.22970962524414,30.899599075317386,0.33017586417603084,133017.58641760307
0P000074S1.TO,Fidelity Monthly Income Series B,11.40952968597412,17.523700714111328,0.5358828274625059,153588.2827462506
0P000074SD.TO,Fidelity True North Sr B,24.030858993530273,47.58309936523438,0.9800831663173164,198008.31663173164
0P000074SP.TO,Fidelity Small Cap America Sr B,17.292015075683597,69.65619659423828,3.0282289998804317,402822.8999880431
0P000074ST.TO,Fidelity Canadian Money Market Series B,9.814433097839355,10.0,0.018907551797515135,101890.75517975152
0P000074TN.TO,TD Mgd Income Portfolio A,9.515619277954102,13.09000015258789,0.3756330271551487,137563.30271551487
0P00007524.TO,CI Cambridge Canadian Dividend Fund Class A,12.116101264953613,22.82939910888672,0.8842198995911184,188421.98995911184
0P0000752C.TO,CI Black Creek Global Leaders Fund Class A,6.007599353790282,13.989100456237793,1.3285674746955063,232856.74746955064
0P0000752F.TO,Franklin Quotential Balanced Growth Portfolio T,8.273796081542969,5.780399799346924,-0.30136061580708606,69863.9384192914
0P0000754A.TO,Manulife Monthly High Income Seg Fund MLIA A,11.257800102233887,21.268699645996094,0.8892411885849477,188924.1188584948
0P0000754B.TO,Manulife Monthly High Income Seg Fund CAP Class A,11.253700256347656,21.230899810791016,0.8865705792026684,188657.05792026685
0P0000754X.TO,Manulife Monthly High Income Seg Fund MLIP A,11.256400108337402,21.154199600219727,0.8793041644416327,187930.41644416327
0P0000759H.TO,RBC Canadian Money Market Fund Adv,9.753870010375977,10.0,0.025234085482192727,102523.40854821926
0P0000759N.TO,RBC Global Dividend Growth Fund Adv,7.784924507141112,20.871299743652344,1.6809893563524085,268098.9356352408
0P0000759S.TO,RBC Managed Payout Solution Adv,8.537745475769043,8.744000434875487,0.024158012169818752,102415.80121698188
0P0000759S.TO,RBC Managed Payout Solution Adv,8.537745475769043,8.744000434875487,0.024158012169818752,102415.80121698188
0P0000759U.TO,RBC Select Conservative Portfolio Adv,17.457414627075195,23.840200424194336,0.3656203357408891,136562.0335740889
0P0000759V.TO,RBC Canadian Short-Term Income Fund Adv,10.520833969116213,10.93179988861084,0.039062104838933194,103906.21048389333
0P0000759W.TO,Fidelity Income Allocation Series A,10.95192050933838,16.178600311279293,0.47723865394058296,147723.8653940583
0P0000759Z.TO,Fidelity Dividend Plus Series A,11.507551193237305,18.772899627685547,0.6313548653789959,163135.4865378996
0P000075A9.TO,RBC Select Balanced Portfolio Adv,19.50381851196289,31.14240074157715,0.596733517719907,159673.35177199068
0P000075AC.TO,RBC Managed Payout Solution-Enhanced Adv,8.05648136138916,8.003800392150879,-0.006538955019589047,99346.1044980411
0P000075AD.TO,RBC Select Growth Portfolio Adv,19.950267791748047,34.51919937133789,0.7302624572095185,173026.24572095185
0P000075AE.TO,RBC Balanced Fund Adv,10.623620986938477,15.450799942016602,0.45438169914128546,145438.16991412855
0P000075AG.TO,Fidelity Income Allocation Series B,11.054121017456056,16.17490005493164,0.4632461531214588,146324.61531214588
0P000075AN.TO,Fidelity Dividend Plus Series B,11.537592887878418,18.834800720214844,0.632472293246106,163247.2293246106
0P000075BT.TO,Scotia Diversified Monthly Income Fund Series A,8.907135963439941,11.281499862670898,0.26656872747611865,126656.87274761187
0P000075BT.TO,Scotia Diversified Monthly Income Fund Series A,8.907135963439941,11.281499862670898,0.26656872747611865,126656.87274761187
0P00007655.TO,CI Signature Canadian Balanced Class Z,8.079412460327147,11.160400390625,0.3813381165309513,138133.81165309512
0P0000765J.TO,TD Mgd Aggressive Growth Port P,7.868730068206787,16.469999313354492,1.0930949683864117,209309.49683864118
0P0000765L.TO,TD Mgd Balanced Growth Port P,8.24971866607666,15.329999923706055,0.858245177104516,185824.51771045162
0P0000765M.TO,TD Mgd Inc & Mod Growth Port P,8.535798072814941,13.859999656677244,0.6237497113268149,162374.9711326815
0P0000765P.TO,TD Mgd Income Portfolio P,9.08885097503662,12.56999969482422,0.38301307055742273,138301.30705574228
0P00007665.TO,AGF Elements Yield Portfolio,9.039605140686037,8.89780044555664,-0.015687045277138555,98431.29547228615
0P0000767H.TO,Manulife Strategic Income Fund Series Adv,10.879088401794434,12.410599708557127,0.14077570198897188,114077.5701988972
0P0000767N.TO,Mackenzie Strategic Income Fund - A,7.914327621459961,8.499799728393555,0.07397622829589046,107397.62282958905
0P000076I2.TO,TD Monthly Income - H,10.97714138031006,11.210000038146973,0.021213050808892374,102121.30508088923
0P000076I3.TO,TD Monthly Income - T,10.96338176727295,11.18000030517578,0.019758368585636905,101975.83685856368
0P000076I4.TO,TD Income Advantage Portfolio - H,12.661210060119627,10.920000076293944,-0.1375231889809774,86247.68110190226
0P000076I5.TO,TD Income Advantage Portfolio - T,12.564857482910154,10.8100004196167,-0.13966390511633656,86033.60948836635
0P000076MT.TO,Dynamic Global Dividend,9.580544471740724,24.33550071716309,1.5400957940276105,254009.57940276107
0P000076MU.TO,Dynamic Global Dividend Series T,5.0956711769104,9.371100425720217,0.8390316212283714,183903.16212283712
0P000076N8.TO,RBC Managed Payout Solution-Enhanced Plu Adv,6.786286354064941,5.964499950408936,-0.12109515584525257,87890.48441547474
0P000076VN.TO,Capital Group Global Equity Fund (Canada) Series B,9.237960815429688,27.23200035095215,1.9478367461212813,294783.6746121281
0P000076Y1.TO,Mackenzie Income Fund - I,2.947584867477417,2.9681999683380127,0.006993895608589681,100699.38956085898
0P000076Y8.TO,Mackenzie Ivy Foreign Equity Fund - I,10.52016830444336,13.259900093078613,0.26042661194670097,126042.66119467009
0P000076YL.TO,Mackenzie Ivy Global Balanced Fund Series I,8.492981910705566,10.223099708557127,0.2037114662484697,120371.14662484698
0P000076YQ.TO,Mackenzie Canadian Dividend Fund - I,18.564212799072266,18.31290054321289,-0.013537458257962555,98646.25417420374
0P00007704.TO,Mackenzie US Mid Cap Growth Class - I,42.186073303222656,51.39870071411133,0.21838077568089054,121838.07756808904
0P0000779A.TO,BMO SelectTrust Balanced Portfolio C,7.851034641265869,14.246299743652346,0.8145760902355832,181457.60902355833
0P000077AO.TO,BMO SelectTrust Balanced Portfolio T8,5.765122413635254,5.03000020980835,-0.12751198519015763,87248.80148098424
